year,month,city,region,category,cpi
1985,Nov,New York,Northeast,All Items,110.7
1985,Dec,New York,Northeast,All Items,111.0
1986,Jan,New York,Northeast,All Items,111.8
1986,Feb,New York,Northeast,All Items,111.5
1986,Mar,New York,Northeast,All Items,111.5
1986,Apr,New York,Northeast,All Items,111.2
1986,May,New York,Northeast,All Items,110.9
1986,Jun,New York,Northeast,All Items,111.7
1986,Jul,New York,Northeast,All Items,112.5
1986,Aug,New York,Northeast,All Items,112.7
1986,Sep,New York,Northeast,All Items,113.0
1986,Oct,New York,Northeast,All Items,113.4
1986,Nov,New York,Northeast,All Items,113.3
1986,Dec,New York,Northeast,All Items,113.8
1987,Jan,New York,Northeast,All Items,114.7
1987,Feb,New York,Northeast,All Items,115.3
1987,Mar,New York,Northeast,All Items,115.8
1987,Apr,New York,Northeast,All Items,116.6
1987,May,New York,Northeast,All Items,117.3
1987,Jun,New York,Northeast,All Items,117.8
1987,Jul,New York,Northeast,All Items,117.9
1987,Aug,New York,Northeast,All Items,118.9
1987,Sep,New York,Northeast,All Items,119.8
1987,Oct,New York,Northeast,All Items,120.2
1987,Nov,New York,Northeast,All Items,120.5
1987,Dec,New York,Northeast,All Items,120.6
1988,Jan,New York,Northeast,All Items,121.3
1988,Feb,New York,Northeast,All Items,121.1
1988,Mar,New York,Northeast,All Items,121.5
1988,Apr,New York,Northeast,All Items,122.6
1988,May,New York,Northeast,All Items,122.7
1988,Jun,New York,Northeast,All Items,123.1
1988,Jul,New York,Northeast,All Items,123.6
1988,Aug,New York,Northeast,All Items,124.2
1988,Sep,New York,Northeast,All Items,126.0
1988,Oct,New York,Northeast,All Items,126.2
1988,Nov,New York,Northeast,All Items,125.9
1988,Dec,New York,Northeast,All Items,126.0
1989,Jan,New York,Northeast,All Items,127.0
1989,Feb,New York,Northeast,All Items,127.6
1989,Mar,New York,Northeast,All Items,128.9
1989,Apr,New York,Northeast,All Items,129.5
1989,May,New York,Northeast,All Items,130.2
1989,Jun,New York,Northeast,All Items,130.5
1989,Jul,New York,Northeast,All Items,130.6
1989,Aug,New York,Northeast,All Items,130.9
1989,Sep,New York,Northeast,All Items,132.2
1989,Oct,New York,Northeast,All Items,132.8
1989,Nov,New York,Northeast,All Items,133.2
1989,Dec,New York,Northeast,All Items,133.3
1990,Jan,New York,Northeast,All Items,135.1
1990,Feb,New York,Northeast,All Items,135.3
1990,Mar,New York,Northeast,All Items,136.6
1990,Apr,New York,Northeast,All Items,137.3
1990,May,New York,Northeast,All Items,137.2
1990,Jun,New York,Northeast,All Items,137.1
1990,Jul,New York,Northeast,All Items,138.4
1990,Aug,New York,Northeast,All Items,140.0
1990,Sep,New York,Northeast,All Items,140.8
1990,Oct,New York,Northeast,All Items,141.6
1990,Nov,New York,Northeast,All Items,141.5
1990,Dec,New York,Northeast,All Items,141.6
1991,Jan,New York,Northeast,All Items,143.0
1991,Feb,New York,Northeast,All Items,143.6
1991,Mar,New York,Northeast,All Items,143.4
1991,Apr,New York,Northeast,All Items,143.7
1991,May,New York,Northeast,All Items,144.0
1991,Jun,New York,Northeast,All Items,144.6
1991,Jul,New York,Northeast,All Items,145.2
1991,Aug,New York,Northeast,All Items,145.4
1991,Sep,New York,Northeast,All Items,145.8
1991,Oct,New York,Northeast,All Items,145.7
1991,Nov,New York,Northeast,All Items,146.6
1991,Dec,New York,Northeast,All Items,146.6
1992,Jan,New York,Northeast,All Items,147.3
1992,Feb,New York,Northeast,All Items,148.0
1992,Mar,New York,Northeast,All Items,149.1
1992,Apr,New York,Northeast,All Items,149.2
1992,May,New York,Northeast,All Items,148.9
1992,Jun,New York,Northeast,All Items,149.5
1992,Jul,New York,Northeast,All Items,149.9
1992,Aug,New York,Northeast,All Items,150.8
1992,Sep,New York,Northeast,All Items,151.4
1992,Oct,New York,Northeast,All Items,152.1
1992,Nov,New York,Northeast,All Items,152.2
1992,Dec,New York,Northeast,All Items,151.9
1993,Jan,New York,Northeast,All Items,153.0
1993,Feb,New York,Northeast,All Items,153.6
1993,Mar,New York,Northeast,All Items,154.1
1993,Apr,New York,Northeast,All Items,154.0
1993,May,New York,Northeast,All Items,153.8
1993,Jun,New York,Northeast,All Items,154.2
1993,Jul,New York,Northeast,All Items,154.3
1993,Aug,New York,Northeast,All Items,155.3
1993,Sep,New York,Northeast,All Items,155.3
1993,Oct,New York,Northeast,All Items,155.5
1993,Nov,New York,Northeast,All Items,155.4
1993,Dec,New York,Northeast,All Items,155.6
1994,Jan,New York,Northeast,All Items,156.0
1994,Feb,New York,Northeast,All Items,157.4
1994,Mar,New York,Northeast,All Items,157.9
1994,Apr,New York,Northeast,All Items,157.7
1994,May,New York,Northeast,All Items,157.3
1994,Jun,New York,Northeast,All Items,157.8
1994,Jul,New York,Northeast,All Items,158.2
1994,Aug,New York,Northeast,All Items,159.1
1994,Sep,New York,Northeast,All Items,159.0
1994,Oct,New York,Northeast,All Items,159.5
1994,Nov,New York,Northeast,All Items,159.4
1994,Dec,New York,Northeast,All Items,158.9
1995,Jan,New York,Northeast,All Items,159.9
1995,Feb,New York,Northeast,All Items,160.3
1995,Mar,New York,Northeast,All Items,160.9
1995,Apr,New York,Northeast,All Items,161.4
1995,May,New York,Northeast,All Items,161.8
1995,Jun,New York,Northeast,All Items,162.2
1995,Jul,New York,Northeast,All Items,162.3
1995,Aug,New York,Northeast,All Items,162.8
1995,Sep,New York,Northeast,All Items,163.2
1995,Oct,New York,Northeast,All Items,163.6
1995,Nov,New York,Northeast,All Items,163.8
1995,Dec,New York,Northeast,All Items,163.7
1996,Jan,New York,Northeast,All Items,164.8
1996,Feb,New York,Northeast,All Items,165.7
1996,Mar,New York,Northeast,All Items,166.5
1996,Apr,New York,Northeast,All Items,166.0
1996,May,New York,Northeast,All Items,166.4
1996,Jun,New York,Northeast,All Items,166.5
1996,Jul,New York,Northeast,All Items,166.7
1996,Aug,New York,Northeast,All Items,167.2
1996,Sep,New York,Northeast,All Items,168.2
1996,Oct,New York,Northeast,All Items,168.2
1996,Nov,New York,Northeast,All Items,168.4
1996,Dec,New York,Northeast,All Items,168.5
1997,Jan,New York,Northeast,All Items,169.1
1997,Feb,New York,Northeast,All Items,170.1
1997,Mar,New York,Northeast,All Items,170.7
1997,Apr,New York,Northeast,All Items,170.2
1997,May,New York,Northeast,All Items,169.9
1997,Jun,New York,Northeast,All Items,170.3
1997,Jul,New York,Northeast,All Items,170.8
1997,Aug,New York,Northeast,All Items,170.8
1997,Sep,New York,Northeast,All Items,171.7
1997,Oct,New York,Northeast,All Items,172.3
1997,Nov,New York,Northeast,All Items,172.0
1997,Dec,New York,Northeast,All Items,171.9
1998,Jan,New York,Northeast,All Items,172.1
1998,Feb,New York,Northeast,All Items,172.7
1998,Mar,New York,Northeast,All Items,173.0
1998,Apr,New York,Northeast,All Items,173.0
1998,May,New York,Northeast,All Items,173.0
1998,Jun,New York,Northeast,All Items,173.1
1998,Jul,New York,Northeast,All Items,173.6
1998,Aug,New York,Northeast,All Items,174.2
1998,Sep,New York,Northeast,All Items,174.4
1998,Oct,New York,Northeast,All Items,174.8
1998,Nov,New York,Northeast,All Items,174.7
1998,Dec,New York,Northeast,All Items,174.7
1999,Jan,New York,Northeast,All Items,175.0
1999,Feb,New York,Northeast,All Items,175.1
1999,Mar,New York,Northeast,All Items,175.5
1999,Apr,New York,Northeast,All Items,176.0
1999,May,New York,Northeast,All Items,176.1
1999,Jun,New York,Northeast,All Items,176.8
1999,Jul,New York,Northeast,All Items,177.2
1999,Aug,New York,Northeast,All Items,177.6
1999,Sep,New York,Northeast,All Items,178.2
1999,Oct,New York,Northeast,All Items,178.9
1999,Nov,New York,Northeast,All Items,178.8
1999,Dec,New York,Northeast,All Items,178.6
2000,Jan,New York,Northeast,All Items,179.3
2000,Feb,New York,Northeast,All Items,180.5
2000,Mar,New York,Northeast,All Items,181.5
2000,Apr,New York,Northeast,All Items,181.4
2000,May,New York,Northeast,All Items,181.4
2000,Jun,New York,Northeast,All Items,182.0
2000,Jul,New York,Northeast,All Items,182.8
2000,Aug,New York,Northeast,All Items,183.1
2000,Sep,New York,Northeast,All Items,184.4
2000,Oct,New York,Northeast,All Items,184.6
2000,Nov,New York,Northeast,All Items,184.6
2000,Dec,New York,Northeast,All Items,184.2
2001,Jan,New York,Northeast,All Items,184.9
2001,Feb,New York,Northeast,All Items,185.3
2001,Mar,New York,Northeast,All Items,186.4
2001,Apr,New York,Northeast,All Items,186.6
2001,May,New York,Northeast,All Items,187.3
2001,Jun,New York,Northeast,All Items,188.3
2001,Jul,New York,Northeast,All Items,187.8
2001,Aug,New York,Northeast,All Items,188.1
2001,Sep,New York,Northeast,All Items,188.0
2001,Oct,New York,Northeast,All Items,187.8
2001,Nov,New York,Northeast,All Items,187.8
2001,Dec,New York,Northeast,All Items,187.3
2002,Jan,New York,Northeast,All Items,188.5
2002,Feb,New York,Northeast,All Items,189.9
2002,Mar,New York,Northeast,All Items,191.1
2002,Apr,New York,Northeast,All Items,191.8
2002,May,New York,Northeast,All Items,191.4
2002,Jun,New York,Northeast,All Items,191.5
2002,Jul,New York,Northeast,All Items,192.0
2002,Aug,New York,Northeast,All Items,193.1
2002,Sep,New York,Northeast,All Items,193.3
2002,Oct,New York,Northeast,All Items,193.7
2002,Nov,New York,Northeast,All Items,193.4
2002,Dec,New York,Northeast,All Items,193.1
2003,Jan,New York,Northeast,All Items,194.7
2003,Feb,New York,Northeast,All Items,196.2
2003,Mar,New York,Northeast,All Items,197.1
2003,Apr,New York,Northeast,All Items,196.7
2003,May,New York,Northeast,All Items,196.8
2003,Jun,New York,Northeast,All Items,196.9
2003,Jul,New York,Northeast,All Items,197.7
2003,Aug,New York,Northeast,All Items,199.1
2003,Sep,New York,Northeast,All Items,199.6
2003,Oct,New York,Northeast,All Items,200.0
2003,Nov,New York,Northeast,All Items,199.4
2003,Dec,New York,Northeast,All Items,199.3
2004,Jan,New York,Northeast,All Items,199.9
2004,Feb,New York,Northeast,All Items,201.1
2004,Mar,New York,Northeast,All Items,203.4
2004,Apr,New York,Northeast,All Items,204.0
2004,May,New York,Northeast,All Items,204.4
2004,Jun,New York,Northeast,All Items,206.0
2004,Jul,New York,Northeast,All Items,205.5
2004,Aug,New York,Northeast,All Items,205.7
2004,Sep,New York,Northeast,All Items,205.9
2004,Oct,New York,Northeast,All Items,207.3
2004,Nov,New York,Northeast,All Items,207.2
2004,Dec,New York,Northeast,All Items,206.8
2005,Jan,New York,Northeast,All Items,208.1
2005,Feb,New York,Northeast,All Items,208.9
2005,Mar,New York,Northeast,All Items,212.4
2005,Apr,New York,Northeast,All Items,212.5
2005,May,New York,Northeast,All Items,211.4
2005,Jun,New York,Northeast,All Items,210.7
2005,Jul,New York,Northeast,All Items,212.5
2005,Aug,New York,Northeast,All Items,214.1
2005,Sep,New York,Northeast,All Items,215.8
2005,Oct,New York,Northeast,All Items,216.6
2005,Nov,New York,Northeast,All Items,215.3
2005,Dec,New York,Northeast,All Items,214.2
2006,Jan,New York,Northeast,All Items,215.9
2006,Feb,New York,Northeast,All Items,216.4
2006,Mar,New York,Northeast,All Items,218.2
2006,Apr,New York,Northeast,All Items,220.2
2006,May,New York,Northeast,All Items,221.6
2006,Jun,New York,Northeast,All Items,222.6
2006,Jul,New York,Northeast,All Items,223.1
2006,Aug,New York,Northeast,All Items,224.1
2006,Sep,New York,Northeast,All Items,222.9
2006,Oct,New York,Northeast,All Items,221.7
2006,Nov,New York,Northeast,All Items,220.9
2006,Dec,New York,Northeast,All Items,221.3
2007,Jan,New York,Northeast,All Items,221.767
2007,Feb,New York,Northeast,All Items,223.066
2007,Mar,New York,Northeast,All Items,224.551
2007,Apr,New York,Northeast,All Items,225.78
2007,May,New York,Northeast,All Items,227.146
2007,Jun,New York,Northeast,All Items,228.258
2007,Jul,New York,Northeast,All Items,228.628
2007,Aug,New York,Northeast,All Items,228.326
2007,Sep,New York,Northeast,All Items,228.308
2007,Oct,New York,Northeast,All Items,228.552
2007,Nov,New York,Northeast,All Items,229.504
2007,Dec,New York,Northeast,All Items,229.395
2008,Jan,New York,Northeast,All Items,229.869
2008,Feb,New York,Northeast,All Items,231.02
2008,Mar,New York,Northeast,All Items,233.122
2008,Apr,New York,Northeast,All Items,233.822
2008,May,New York,Northeast,All Items,236.151
2008,Jun,New York,Northeast,All Items,238.58
2008,Jul,New York,Northeast,All Items,240.273
2008,Aug,New York,Northeast,All Items,240.55
2008,Sep,New York,Northeast,All Items,240.089
2008,Oct,New York,Northeast,All Items,238.403
2008,Nov,New York,Northeast,All Items,234.498
2008,Dec,New York,Northeast,All Items,233.012
2009,Jan,New York,Northeast,All Items,233.402
2009,Feb,New York,Northeast,All Items,234.663
2009,Mar,New York,Northeast,All Items,235.067
2009,Apr,New York,Northeast,All Items,235.582
2009,May,New York,Northeast,All Items,235.975
2009,Jun,New York,Northeast,All Items,237.172
2009,Jul,New York,Northeast,All Items,237.6
2009,Aug,New York,Northeast,All Items,238.282
2009,Sep,New York,Northeast,All Items,238.568
2009,Oct,New York,Northeast,All Items,238.38
2009,Nov,New York,Northeast,All Items,238.777
2009,Dec,New York,Northeast,All Items,238.427
2010,Jan,New York,Northeast,All Items,238.97
2010,Feb,New York,Northeast,All Items,238.862
2010,Mar,New York,Northeast,All Items,240.101
2010,Apr,New York,Northeast,All Items,240.529
2010,May,New York,Northeast,All Items,241.075
2010,Jun,New York,Northeast,All Items,240.817
2010,Jul,New York,Northeast,All Items,241.147
2010,Aug,New York,Northeast,All Items,241.569
2010,Sep,New York,Northeast,All Items,241.485
2010,Oct,New York,Northeast,All Items,241.981
2010,Nov,New York,Northeast,All Items,241.96
2010,Dec,New York,Northeast,All Items,241.874
2011,Jan,New York,Northeast,All Items,242.639
2011,Feb,New York,Northeast,All Items,243.832
2011,Mar,New York,Northeast,All Items,245.617
2011,Apr,New York,Northeast,All Items,246.489
2011,May,New York,Northeast,All Items,248.073
2011,Jun,New York,Northeast,All Items,248.505
2011,Jul,New York,Northeast,All Items,249.164
2011,Aug,New York,Northeast,All Items,250.058
2011,Sep,New York,Northeast,All Items,250.559
2011,Oct,New York,Northeast,All Items,250.051
2011,Nov,New York,Northeast,All Items,249.317
2011,Dec,New York,Northeast,All Items,248.307
2012,Jan,New York,Northeast,All Items,249.322
2012,Feb,New York,Northeast,All Items,250.285
2012,Mar,New York,Northeast,All Items,251.887
2012,Apr,New York,Northeast,All Items,252.349
2012,May,New York,Northeast,All Items,252.652
2012,Jun,New York,Northeast,All Items,252.406
2012,Jul,New York,Northeast,All Items,252.016
2012,Aug,New York,Northeast,All Items,253.472
2012,Sep,New York,Northeast,All Items,254.554
2012,Oct,New York,Northeast,All Items,254.277
2012,Nov,New York,Northeast,All Items,254.285
2012,Dec,New York,Northeast,All Items,253.555
2013,Jan,New York,Northeast,All Items,254.807
2013,Feb,New York,Northeast,All Items,256.234
2013,Mar,New York,Northeast,All Items,256.589
2013,Apr,New York,Northeast,All Items,255.967
2013,May,New York,Northeast,All Items,256.27
2013,Jun,New York,Northeast,All Items,256.911
2013,Jul,New York,Northeast,All Items,257.326
2013,Aug,New York,Northeast,All Items,257.659
2013,Sep,New York,Northeast,All Items,258.504
2013,Oct,New York,Northeast,All Items,257.069
2013,Nov,New York,Northeast,All Items,257.377
2013,Dec,New York,Northeast,All Items,257.284
2014,Jan,New York,Northeast,All Items,259.596
2014,Feb,New York,Northeast,All Items,259.019
2014,Mar,New York,Northeast,All Items,259.971
2014,Apr,New York,Northeast,All Items,259.985
2014,May,New York,Northeast,All Items,261.225
2014,Jun,New York,Northeast,All Items,261.35
2014,Jul,New York,Northeast,All Items,261.498
2014,Aug,New York,Northeast,All Items,261.075
2014,Sep,New York,Northeast,All Items,261.074
2014,Oct,New York,Northeast,All Items,260.5
2014,Nov,New York,Northeast,All Items,259.382
2014,Dec,New York,Northeast,All Items,258.08
2015,Jan,New York,Northeast,All Items,258.376
2015,Feb,New York,Northeast,All Items,259.24
2015,Mar,New York,Northeast,All Items,259.647
2015,Apr,New York,Northeast,All Items,259.959
2015,May,New York,Northeast,All Items,261.066
2015,Jun,New York,Northeast,All Items,261.512
2015,Jul,New York,Northeast,All Items,261.199
2015,Aug,New York,Northeast,All Items,261.347
2015,Sep,New York,Northeast,All Items,261.887
2015,Oct,New York,Northeast,All Items,261.515
2015,Nov,New York,Northeast,All Items,261.009
2015,Dec,New York,Northeast,All Items,259.941
2016,Jan,New York,Northeast,All Items,260.342
2016,Feb,New York,Northeast,All Items,260.875
2016,Mar,New York,Northeast,All Items,261.508
2016,Apr,New York,Northeast,All Items,262.619
2016,May,New York,Northeast,All Items,263.312
2016,Jun,New York,Northeast,All Items,263.877
2016,Jul,New York,Northeast,All Items,263.722
2016,Aug,New York,Northeast,All Items,264.16
2016,Sep,New York,Northeast,All Items,264.602
2016,Oct,New York,Northeast,All Items,264.738
2016,Nov,New York,Northeast,All Items,265.203
2016,Dec,New York,Northeast,All Items,265.421
2017,Jan,New York,Northeast,All Items,266.917
2017,Feb,New York,Northeast,All Items,267.662
2017,Mar,New York,Northeast,All Items,267.582
2017,Apr,New York,Northeast,All Items,267.948
2017,May,New York,Northeast,All Items,268.183
2017,Jun,New York,Northeast,All Items,268.666
2017,Jul,New York,Northeast,All Items,268.051
2017,Aug,New York,Northeast,All Items,268.657
2017,Sep,New York,Northeast,All Items,270.059
2017,Oct,New York,Northeast,All Items,269.575
2017,Nov,New York,Northeast,All Items,269.381
2017,Dec,New York,Northeast,All Items,269.564
2018,Jan,New York,Northeast,All Items,270.771
2018,Feb,New York,Northeast,All Items,272.214
2018,Mar,New York,Northeast,All Items,272.196
2018,Apr,New York,Northeast,All Items,272.95
2018,May,New York,Northeast,All Items,274.001
2018,Jun,New York,Northeast,All Items,274.17
2018,Jul,New York,Northeast,All Items,274.073
2018,Aug,New York,Northeast,All Items,274.441
2018,Sep,New York,Northeast,All Items,275.455
2018,Oct,New York,Northeast,All Items,275.101
2018,Nov,New York,Northeast,All Items,274.478
2018,Dec,New York,Northeast,All Items,273.836
2019,Jan,New York,Northeast,All Items,275.144
2019,Feb,New York,Northeast,All Items,275.823
2019,Mar,New York,Northeast,All Items,276.57
2019,Apr,New York,Northeast,All Items,277.441
2019,May,New York,Northeast,All Items,278.068
2019,Jun,New York,Northeast,All Items,278.802
2019,Jul,New York,Northeast,All Items,278.817
2019,Aug,New York,Northeast,All Items,279.428
2019,Sep,New York,Northeast,All Items,279.338
2019,Oct,New York,Northeast,All Items,279.255
2019,Nov,New York,Northeast,All Items,279.468
2019,Dec,New York,Northeast,All Items,279.816
2020,Jan,New York,Northeast,All Items,282.02
2020,Feb,New York,Northeast,All Items,282.577
2020,Mar,New York,Northeast,All Items,281.975
2020,Apr,New York,Northeast,All Items,280.623
2020,May,New York,Northeast,All Items,282.092
2020,Jun,New York,Northeast,All Items,282.333
