year,month,category,cpi,region,period,estimatedcost,avg_wage,base_cpi,real_wage,state
2023,jan,Food Away From Home,352.467,West,Post-COVID,389.9,64514.61538461538,250.00616666666667,45760.46,Hawaii
2024,jan,Food Away From Home,371.193,West,Post-COVID,410.62,67345.38461538461,250.00616666666667,45358.51,Montana
2024,jan,Food Away From Home,371.193,West,Post-COVID,410.62,67345.38461538461,250.00616666666667,45358.51,Idaho
2024,jan,Food Away From Home,371.193,West,Post-COVID,410.62,67345.38461538461,250.00616666666667,45358.51,Wyoming
2024,jan,Food Away From Home,371.193,West,Post-COVID,410.62,67345.38461538461,250.00616666666667,45358.51,Colorado
2024,jan,Food Away From Home,371.193,West,Post-COVID,410.62,67345.38461538461,250.00616666666667,45358.51,New Mexico
2024,jan,Food Away From Home,371.193,West,Post-COVID,410.62,67345.38461538461,250.00616666666667,45358.51,Arizona
2024,jan,Food Away From Home,371.193,West,Post-COVID,410.62,67345.38461538461,250.00616666666667,45358.51,Utah
2024,jan,Food Away From Home,371.193,West,Post-COVID,410.62,67345.38461538461,250.00616666666667,45358.51,Nevada
2024,jan,Food Away From Home,371.193,West,Post-COVID,410.62,67345.38461538461,250.00616666666667,45358.51,Washington
2024,jan,Food Away From Home,371.193,West,Post-COVID,410.62,67345.38461538461,250.00616666666667,45358.51,Oregon
2024,jan,Food Away From Home,371.193,West,Post-COVID,410.62,67345.38461538461,250.00616666666667,45358.51,California
2024,jan,Food Away From Home,371.193,West,Post-COVID,410.62,67345.38461538461,250.00616666666667,45358.51,Alaska
2024,jan,Food Away From Home,371.193,West,Post-COVID,410.62,67345.38461538461,250.00616666666667,45358.51,Hawaii
2025,jan,Food Away From Home,385.849,West,Post-COVID,426.83,70388.67695938653,250.00616666666667,45607.49,Montana
2025,jan,Food Away From Home,385.849,West,Post-COVID,426.83,70388.67695938653,250.00616666666667,45607.49,Idaho
2025,jan,Food Away From Home,385.849,West,Post-COVID,426.83,70388.67695938653,250.00616666666667,45607.49,Wyoming
2025,jan,Food Away From Home,385.849,West,Post-COVID,426.83,70388.67695938653,250.00616666666667,45607.49,Colorado
2025,jan,Food Away From Home,385.849,West,Post-COVID,426.83,70388.67695938653,250.00616666666667,45607.49,New Mexico
2025,jan,Food Away From Home,385.849,West,Post-COVID,426.83,70388.67695938653,250.00616666666667,45607.49,Arizona
2025,jan,Food Away From Home,385.849,West,Post-COVID,426.83,70388.67695938653,250.00616666666667,45607.49,Utah
2025,jan,Food Away From Home,385.849,West,Post-COVID,426.83,70388.67695938653,250.00616666666667,45607.49,Nevada
2025,jan,Food Away From Home,385.849,West,Post-COVID,426.83,70388.67695938653,250.00616666666667,45607.49,Washington
2025,jan,Food Away From Home,385.849,West,Post-COVID,426.83,70388.67695938653,250.00616666666667,45607.49,Oregon
2025,jan,Food Away From Home,385.849,West,Post-COVID,426.83,70388.67695938653,250.00616666666667,45607.49,California
2025,jan,Food Away From Home,385.849,West,Post-COVID,426.83,70388.67695938653,250.00616666666667,45607.49,Alaska
2025,jan,Food Away From Home,385.849,West,Post-COVID,426.83,70388.67695938653,250.00616666666667,45607.49,Hawaii
2015,jan,Energy,214.552,West,Pre-COVID,299.83,47287.692307692305,239.35733333333334,52754.84,Montana
2015,jan,Energy,214.552,West,Pre-COVID,299.83,47287.692307692305,239.35733333333334,52754.84,Idaho
2015,jan,Energy,214.552,West,Pre-COVID,299.83,47287.692307692305,239.35733333333334,52754.84,Wyoming
2015,jan,Energy,214.552,West,Pre-COVID,299.83,47287.692307692305,239.35733333333334,52754.84,Colorado
2015,jan,Energy,214.552,West,Pre-COVID,299.83,47287.692307692305,239.35733333333334,52754.84,New Mexico
2015,jan,Energy,214.552,West,Pre-COVID,299.83,47287.692307692305,239.35733333333334,52754.84,Arizona
2015,jan,Energy,214.552,West,Pre-COVID,299.83,47287.692307692305,239.35733333333334,52754.84,Utah
2015,jan,Energy,214.552,West,Pre-COVID,299.83,47287.692307692305,239.35733333333334,52754.84,Nevada
2015,jan,Energy,214.552,West,Pre-COVID,299.83,47287.692307692305,239.35733333333334,52754.84,Washington
2015,jan,Energy,214.552,West,Pre-COVID,299.83,47287.692307692305,239.35733333333334,52754.84,Oregon
2015,jan,Energy,214.552,West,Pre-COVID,299.83,47287.692307692305,239.35733333333334,52754.84,California
2015,jan,Energy,214.552,West,Pre-COVID,299.83,47287.692307692305,239.35733333333334,52754.84,Alaska
2015,jan,Energy,214.552,West,Pre-COVID,299.83,47287.692307692305,239.35733333333334,52754.84,Hawaii
2016,jan,Energy,218.529,West,Pre-COVID,305.39,48566.92307692308,239.35733333333334,53195.91,Montana
2016,jan,Energy,218.529,West,Pre-COVID,305.39,48566.92307692308,239.35733333333334,53195.91,Idaho
2016,jan,Energy,218.529,West,Pre-COVID,305.39,48566.92307692308,239.35733333333334,53195.91,Wyoming
2016,jan,Energy,218.529,West,Pre-COVID,305.39,48566.92307692308,239.35733333333334,53195.91,Colorado
2016,jan,Energy,218.529,West,Pre-COVID,305.39,48566.92307692308,239.35733333333334,53195.91,New Mexico
2016,jan,Energy,218.529,West,Pre-COVID,305.39,48566.92307692308,239.35733333333334,53195.91,Arizona
2016,jan,Energy,218.529,West,Pre-COVID,305.39,48566.92307692308,239.35733333333334,53195.91,Utah
2016,jan,Energy,218.529,West,Pre-COVID,305.39,48566.92307692308,239.35733333333334,53195.91,Nevada
2016,jan,Energy,218.529,West,Pre-COVID,305.39,48566.92307692308,239.35733333333334,53195.91,Washington
2016,jan,Energy,218.529,West,Pre-COVID,305.39,48566.92307692308,239.35733333333334,53195.91,Oregon
2016,jan,Energy,218.529,West,Pre-COVID,305.39,48566.92307692308,239.35733333333334,53195.91,California
2016,jan,Energy,218.529,West,Pre-COVID,305.39,48566.92307692308,239.35733333333334,53195.91,Alaska
2016,jan,Energy,218.529,West,Pre-COVID,305.39,48566.92307692308,239.35733333333334,53195.91,Hawaii
2017,jan,Energy,228.035,West,Pre-COVID,318.68,49716.92307692308,239.35733333333334,52185.45,Montana
2017,jan,Energy,228.035,West,Pre-COVID,318.68,49716.92307692308,239.35733333333334,52185.45,Idaho
2017,jan,Energy,228.035,West,Pre-COVID,318.68,49716.92307692308,239.35733333333334,52185.45,Wyoming
2017,jan,Energy,228.035,West,Pre-COVID,318.68,49716.92307692308,239.35733333333334,52185.45,Colorado
2017,jan,Energy,228.035,West,Pre-COVID,318.68,49716.92307692308,239.35733333333334,52185.45,New Mexico
2017,jan,Energy,228.035,West,Pre-COVID,318.68,49716.92307692308,239.35733333333334,52185.45,Arizona
2017,jan,Energy,228.035,West,Pre-COVID,318.68,49716.92307692308,239.35733333333334,52185.45,Utah
2017,jan,Energy,228.035,West,Pre-COVID,318.68,49716.92307692308,239.35733333333334,52185.45,Nevada
2017,jan,Energy,228.035,West,Pre-COVID,318.68,49716.92307692308,239.35733333333334,52185.45,Washington
2017,jan,Energy,228.035,West,Pre-COVID,318.68,49716.92307692308,239.35733333333334,52185.45,Oregon
2017,jan,Energy,228.035,West,Pre-COVID,318.68,49716.92307692308,239.35733333333334,52185.45,California
2017,jan,Energy,228.035,West,Pre-COVID,318.68,49716.92307692308,239.35733333333334,52185.45,Alaska
2017,jan,Energy,228.035,West,Pre-COVID,318.68,49716.92307692308,239.35733333333334,52185.45,Hawaii
2018,jan,Energy,244.32,West,Pre-COVID,341.43,50980.0,239.35733333333334,49944.49,Montana
2018,jan,Energy,244.32,West,Pre-COVID,341.43,50980.0,239.35733333333334,49944.49,Idaho
2018,jan,Energy,244.32,West,Pre-COVID,341.43,50980.0,239.35733333333334,49944.49,Wyoming
2018,jan,Energy,244.32,West,Pre-COVID,341.43,50980.0,239.35733333333334,49944.49,Colorado
2018,jan,Energy,244.32,West,Pre-COVID,341.43,50980.0,239.35733333333334,49944.49,New Mexico
2018,jan,Energy,244.32,West,Pre-COVID,341.43,50980.0,239.35733333333334,49944.49,Arizona
2018,jan,Energy,244.32,West,Pre-COVID,341.43,50980.0,239.35733333333334,49944.49,Utah
2018,jan,Energy,244.32,West,Pre-COVID,341.43,50980.0,239.35733333333334,49944.49,Nevada
2018,jan,Energy,244.32,West,Pre-COVID,341.43,50980.0,239.35733333333334,49944.49,Washington
2018,jan,Energy,244.32,West,Pre-COVID,341.43,50980.0,239.35733333333334,49944.49,Oregon
2018,jan,Energy,244.32,West,Pre-COVID,341.43,50980.0,239.35733333333334,49944.49,California
2018,jan,Energy,244.32,West,Pre-COVID,341.43,50980.0,239.35733333333334,49944.49,Alaska
2018,jan,Energy,244.32,West,Pre-COVID,341.43,50980.0,239.35733333333334,49944.49,Hawaii
2019,jan,Energy,248.473,West,Pre-COVID,347.24,,239.35733333333334,,Montana
2019,jan,Energy,248.473,West,Pre-COVID,347.24,,239.35733333333334,,Idaho
2019,jan,Energy,248.473,West,Pre-COVID,347.24,,239.35733333333334,,Wyoming
2019,jan,Energy,248.473,West,Pre-COVID,347.24,,239.35733333333334,,Colorado
2019,jan,Energy,248.473,West,Pre-COVID,347.24,,239.35733333333334,,New Mexico
2019,jan,Energy,248.473,West,Pre-COVID,347.24,,239.35733333333334,,Arizona
2019,jan,Energy,248.473,West,Pre-COVID,347.24,,239.35733333333334,,Utah
2019,jan,Energy,248.473,West,Pre-COVID,347.24,,239.35733333333334,,Nevada
2019,jan,Energy,248.473,West,Pre-COVID,347.24,,239.35733333333334,,Washington
2019,jan,Energy,248.473,West,Pre-COVID,347.24,,239.35733333333334,,Oregon
2019,jan,Energy,248.473,West,Pre-COVID,347.24,,239.35733333333334,,California
2019,jan,Energy,248.473,West,Pre-COVID,347.24,,239.35733333333334,,Alaska
2019,jan,Energy,248.473,West,Pre-COVID,347.24,,239.35733333333334,,Hawaii
2020,jan,Energy,263.417,West,Post-COVID,368.12,55413.07692307692,239.35733333333334,50351.82,Montana
2020,jan,Energy,263.417,West,Post-COVID,368.12,55413.07692307692,239.35733333333334,50351.82,Idaho
2020,jan,Energy,263.417,West,Post-COVID,368.12,55413.07692307692,239.35733333333334,50351.82,Wyoming
2020,jan,Energy,263.417,West,Post-COVID,368.12,55413.07692307692,239.35733333333334,50351.82,Colorado
2020,jan,Energy,263.417,West,Post-COVID,368.12,55413.07692307692,239.35733333333334,50351.82,New Mexico
2020,jan,Energy,263.417,West,Post-COVID,368.12,55413.07692307692,239.35733333333334,50351.82,Arizona
2020,jan,Energy,263.417,West,Post-COVID,368.12,55413.07692307692,239.35733333333334,50351.82,Utah
2020,jan,Energy,263.417,West,Post-COVID,368.12,55413.07692307692,239.35733333333334,50351.82,Nevada
2020,jan,Energy,263.417,West,Post-COVID,368.12,55413.07692307692,239.35733333333334,50351.82,Washington
2020,jan,Energy,263.417,West,Post-COVID,368.12,55413.07692307692,239.35733333333334,50351.82,Oregon
2020,jan,Energy,263.417,West,Post-COVID,368.12,55413.07692307692,239.35733333333334,50351.82,California
2020,jan,Energy,263.417,West,Post-COVID,368.12,55413.07692307692,239.35733333333334,50351.82,Alaska
2020,jan,Energy,263.417,West,Post-COVID,368.12,55413.07692307692,239.35733333333334,50351.82,Hawaii
2021,jan,Energy,252.23,West,Post-COVID,352.49,57181.53846153846,239.35733333333334,54263.25,Montana
2021,jan,Energy,252.23,West,Post-COVID,352.49,57181.53846153846,239.35733333333334,54263.25,Idaho
2021,jan,Energy,252.23,West,Post-COVID,352.49,57181.53846153846,239.35733333333334,54263.25,Wyoming
2021,jan,Energy,252.23,West,Post-COVID,352.49,57181.53846153846,239.35733333333334,54263.25,Colorado
2021,jan,Energy,252.23,West,Post-COVID,352.49,57181.53846153846,239.35733333333334,54263.25,New Mexico
2021,jan,Energy,252.23,West,Post-COVID,352.49,57181.53846153846,239.35733333333334,54263.25,Arizona
2021,jan,Energy,252.23,West,Post-COVID,352.49,57181.53846153846,239.35733333333334,54263.25,Utah
2021,jan,Energy,252.23,West,Post-COVID,352.49,57181.53846153846,239.35733333333334,54263.25,Nevada
2021,jan,Energy,252.23,West,Post-COVID,352.49,57181.53846153846,239.35733333333334,54263.25,Washington
2021,jan,Energy,252.23,West,Post-COVID,352.49,57181.53846153846,239.35733333333334,54263.25,Oregon
2021,jan,Energy,252.23,West,Post-COVID,352.49,57181.53846153846,239.35733333333334,54263.25,California
2021,jan,Energy,252.23,West,Post-COVID,352.49,57181.53846153846,239.35733333333334,54263.25,Alaska
2021,jan,Energy,252.23,West,Post-COVID,352.49,57181.53846153846,239.35733333333334,54263.25,Hawaii
2022,jan,Energy,328.641,West,Post-COVID,459.27,60580.769230769234,239.35733333333334,44122.47,Montana
2022,jan,Energy,328.641,West,Post-COVID,459.27,60580.769230769234,239.35733333333334,44122.47,Idaho
2022,jan,Energy,328.641,West,Post-COVID,459.27,60580.769230769234,239.35733333333334,44122.47,Wyoming
2022,jan,Energy,328.641,West,Post-COVID,459.27,60580.769230769234,239.35733333333334,44122.47,Colorado
2022,jan,Energy,328.641,West,Post-COVID,459.27,60580.769230769234,239.35733333333334,44122.47,New Mexico
2022,jan,Energy,328.641,West,Post-COVID,459.27,60580.769230769234,239.35733333333334,44122.47,Arizona
2022,jan,Energy,328.641,West,Post-COVID,459.27,60580.769230769234,239.35733333333334,44122.47,Utah
2022,jan,Energy,328.641,West,Post-COVID,459.27,60580.769230769234,239.35733333333334,44122.47,Nevada
2022,jan,Energy,328.641,West,Post-COVID,459.27,60580.769230769234,239.35733333333334,44122.47,Washington
2022,jan,Energy,328.641,West,Post-COVID,459.27,60580.769230769234,239.35733333333334,44122.47,Oregon
2022,jan,Energy,328.641,West,Post-COVID,459.27,60580.769230769234,239.35733333333334,44122.47,California
2022,jan,Energy,328.641,West,Post-COVID,459.27,60580.769230769234,239.35733333333334,44122.47,Alaska
2022,jan,Energy,328.641,West,Post-COVID,459.27,60580.769230769234,239.35733333333334,44122.47,Hawaii
2023,jan,Energy,355.921,West,Post-COVID,497.39,64514.61538461538,239.35733333333334,43386.16,Montana
2023,jan,Energy,355.921,West,Post-COVID,497.39,64514.61538461538,239.35733333333334,43386.16,Idaho
2023,jan,Energy,355.921,West,Post-COVID,497.39,64514.61538461538,239.35733333333334,43386.16,Wyoming
2023,jan,Energy,355.921,West,Post-COVID,497.39,64514.61538461538,239.35733333333334,43386.16,Colorado
2023,jan,Energy,355.921,West,Post-COVID,497.39,64514.61538461538,239.35733333333334,43386.16,New Mexico
2023,jan,Energy,355.921,West,Post-COVID,497.39,64514.61538461538,239.35733333333334,43386.16,Arizona
2023,jan,Energy,355.921,West,Post-COVID,497.39,64514.61538461538,239.35733333333334,43386.16,Utah
2023,jan,Energy,355.921,West,Post-COVID,497.39,64514.61538461538,239.35733333333334,43386.16,Nevada
2023,jan,Energy,355.921,West,Post-COVID,497.39,64514.61538461538,239.35733333333334,43386.16,Washington
2023,jan,Energy,355.921,West,Post-COVID,497.39,64514.61538461538,239.35733333333334,43386.16,Oregon
2023,jan,Energy,355.921,West,Post-COVID,497.39,64514.61538461538,239.35733333333334,43386.16,California
2023,jan,Energy,355.921,West,Post-COVID,497.39,64514.61538461538,239.35733333333334,43386.16,Alaska
2023,jan,Energy,355.921,West,Post-COVID,497.39,64514.61538461538,239.35733333333334,43386.16,Hawaii
2024,jan,Energy,352.784,West,Post-COVID,493.01,67345.38461538461,239.35733333333334,45692.58,Montana
2024,jan,Energy,352.784,West,Post-COVID,493.01,67345.38461538461,239.35733333333334,45692.58,Idaho
2024,jan,Energy,352.784,West,Post-COVID,493.01,67345.38461538461,239.35733333333334,45692.58,Wyoming
2024,jan,Energy,352.784,West,Post-COVID,493.01,67345.38461538461,239.35733333333334,45692.58,Colorado
2024,jan,Energy,352.784,West,Post-COVID,493.01,67345.38461538461,239.35733333333334,45692.58,New Mexico
2024,jan,Energy,352.784,West,Post-COVID,493.01,67345.38461538461,239.35733333333334,45692.58,Arizona
2024,jan,Energy,352.784,West,Post-COVID,493.01,67345.38461538461,239.35733333333334,45692.58,Utah
2024,jan,Energy,352.784,West,Post-COVID,493.01,67345.38461538461,239.35733333333334,45692.58,Nevada
2024,jan,Energy,352.784,West,Post-COVID,493.01,67345.38461538461,239.35733333333334,45692.58,Washington
2024,jan,Energy,352.784,West,Post-COVID,493.01,67345.38461538461,239.35733333333334,45692.58,Oregon
2024,jan,Energy,352.784,West,Post-COVID,493.01,67345.38461538461,239.35733333333334,45692.58,California
2024,jan,Energy,352.784,West,Post-COVID,493.01,67345.38461538461,239.35733333333334,45692.58,Alaska
2024,jan,Energy,352.784,West,Post-COVID,493.01,67345.38461538461,239.35733333333334,45692.58,Hawaii
2025,jan,Energy,343.815,West,Post-COVID,480.48,70388.67695938653,239.35733333333334,49003.23,Montana
2025,jan,Energy,343.815,West,Post-COVID,480.48,70388.67695938653,239.35733333333334,49003.23,Idaho
2025,jan,Energy,343.815,West,Post-COVID,480.48,70388.67695938653,239.35733333333334,49003.23,Wyoming
2025,jan,Energy,343.815,West,Post-COVID,480.48,70388.67695938653,239.35733333333334,49003.23,Colorado
2025,jan,Energy,343.815,West,Post-COVID,480.48,70388.67695938653,239.35733333333334,49003.23,New Mexico
2025,jan,Energy,343.815,West,Post-COVID,480.48,70388.67695938653,239.35733333333334,49003.23,Arizona
2025,jan,Energy,343.815,West,Post-COVID,480.48,70388.67695938653,239.35733333333334,49003.23,Utah
2025,jan,Energy,343.815,West,Post-COVID,480.48,70388.67695938653,239.35733333333334,49003.23,Nevada
2025,jan,Energy,343.815,West,Post-COVID,480.48,70388.67695938653,239.35733333333334,49003.23,Washington
2025,jan,Energy,343.815,West,Post-COVID,480.48,70388.67695938653,239.35733333333334,49003.23,Oregon
2025,jan,Energy,343.815,West,Post-COVID,480.48,70388.67695938653,239.35733333333334,49003.23,California
2025,jan,Energy,343.815,West,Post-COVID,480.48,70388.67695938653,239.35733333333334,49003.23,Alaska
2025,jan,Energy,343.815,West,Post-COVID,480.48,70388.67695938653,239.35733333333334,49003.23,Hawaii
2015,jan,Shelter,282.147,West,Pre-COVID,1524.58,47287.692307692305,287.7921666666667,48233.82,Montana
2015,jan,Shelter,282.147,West,Pre-COVID,1524.58,47287.692307692305,287.7921666666667,48233.82,Idaho
2015,jan,Shelter,282.147,West,Pre-COVID,1524.58,47287.692307692305,287.7921666666667,48233.82,Wyoming
2015,jan,Shelter,282.147,West,Pre-COVID,1524.58,47287.692307692305,287.7921666666667,48233.82,Colorado
2015,jan,Shelter,282.147,West,Pre-COVID,1524.58,47287.692307692305,287.7921666666667,48233.82,New Mexico
2015,jan,Shelter,282.147,West,Pre-COVID,1524.58,47287.692307692305,287.7921666666667,48233.82,Arizona
2015,jan,Shelter,282.147,West,Pre-COVID,1524.58,47287.692307692305,287.7921666666667,48233.82,Utah
2015,jan,Shelter,282.147,West,Pre-COVID,1524.58,47287.692307692305,287.7921666666667,48233.82,Nevada
2015,jan,Shelter,282.147,West,Pre-COVID,1524.58,47287.692307692305,287.7921666666667,48233.82,Washington
2015,jan,Shelter,282.147,West,Pre-COVID,1524.58,47287.692307692305,287.7921666666667,48233.82,Oregon
2015,jan,Shelter,282.147,West,Pre-COVID,1524.58,47287.692307692305,287.7921666666667,48233.82,California
2015,jan,Shelter,282.147,West,Pre-COVID,1524.58,47287.692307692305,287.7921666666667,48233.82,Alaska
2015,jan,Shelter,282.147,West,Pre-COVID,1524.58,47287.692307692305,287.7921666666667,48233.82,Hawaii
2016,jan,Shelter,295.183,West,Pre-COVID,1595.02,48566.92307692308,287.7921666666667,47350.9,Montana
2016,jan,Shelter,295.183,West,Pre-COVID,1595.02,48566.92307692308,287.7921666666667,47350.9,Idaho
2016,jan,Shelter,295.183,West,Pre-COVID,1595.02,48566.92307692308,287.7921666666667,47350.9,Wyoming
2016,jan,Shelter,295.183,West,Pre-COVID,1595.02,48566.92307692308,287.7921666666667,47350.9,Colorado
2016,jan,Shelter,295.183,West,Pre-COVID,1595.02,48566.92307692308,287.7921666666667,47350.9,New Mexico
2016,jan,Shelter,295.183,West,Pre-COVID,1595.02,48566.92307692308,287.7921666666667,47350.9,Arizona
